Project_name,SiteID,BASIN,LOCATION,RIVMILE,sys_sample_code,chemical_name,sample_date,cas_rn,fraction,result_value,result_unit
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-07312018-WS,"NITROGEN, NITRITE",7/31/2018 14:00,14797-65-0,T,0.04,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-07312018-WS,"Orthophosphate as Phosphorus, Dissolved",7/31/2018 14:00,PDORTHO,D,0.469,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-07312018-WS,"PHOSPHORUS, TOTAL (AS P)",7/31/2018 14:00,7723-14-0,T,0.48,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-07312018-WS,Sodium,7/31/2018 14:00,7440-23-5,T,117000,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-07312018-WS,SULFATE (AS SO4),7/31/2018 14:00,14808-79-8,T,23.3,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-07312018-WS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/31/2018 14:00,TDS,T,517,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,Conductivity,8/21/2018 13:17,COND,T,857,uS/cm
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,Dissolved Oxygen,8/21/2018 13:17,7782-44-7,D,9.76,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,Percent Saturation,8/21/2018 13:17,PER_SAT,T,110,std unit
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,PH,8/21/2018 13:17,PH,T,7.53,pH units
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,Salinity,8/21/2018 13:17,SALI,T,0.42,ppm
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,water temperature,8/21/2018 13:17,TEMP,T,20.7,deg c
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,"ALKALINITY, TOTAL (AS CaCO3)",8/21/2018 13:30,ALK,T,126,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,Arsenic,8/21/2018 13:30,7440-38-2,T,1.3,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,Calcium,8/21/2018 13:30,7440-70-2,T,50700,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,"Carbon, Dissolved Organic (DOC)",8/21/2018 13:30,DOC,D,6,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,CHLORIDE (AS CL),8/21/2018 13:30,16887-00-6,T,182,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,Copper,8/21/2018 13:30,7440-50-8,D,5.4,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,Copper,8/21/2018 13:30,7440-50-8,T,6,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,"Fluoride, undistilled",8/21/2018 13:30,16984-48-8,T,0.12,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,HARDNESS (AS CACO3),8/21/2018 13:30,HARD,T,180,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,Iron,8/21/2018 13:30,7439-89-6,T,469,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,Lead,8/21/2018 13:30,7439-92-1,T,1,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,Magnesium,8/21/2018 13:30,7439-95-4,T,13000,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,Manganese,8/21/2018 13:30,7439-96-5,T,136,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,Nickel,8/21/2018 13:30,7440-02-0,D,1.8,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,Nitrate+Nitrite as Nitrogen,8/21/2018 13:30,NO3NO2N,T,3.79,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,Nitrogen,8/21/2018 13:30,KN,T,4.44,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,"NITROGEN, NITRATE (AS N)",8/21/2018 13:30,14797-55-8,T,3.77,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,"NITROGEN, NITRITE",8/21/2018 13:30,14797-65-0,T,0.02,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,"Orthophosphate as Phosphorus, Dissolved",8/21/2018 13:30,PDORTHO,D,0.412,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,"PHOSPHORUS, TOTAL (AS P)",8/21/2018 13:30,7723-14-0,T,0.64,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,Sodium,8/21/2018 13:30,7440-23-5,T,118000,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,SULFATE (AS SO4),8/21/2018 13:30,14808-79-8,T,20.7,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",8/21/2018 13:30,TDS,T,501,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,Zinc,8/21/2018 13:30,7440-66-6,T,7.8,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-08212018-WS,Zinc,8/21/2018 13:30,7440-66-6,D,5.7,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-09052018-WS,"ALKALINITY, TOTAL (AS CaCO3)",9/5/2018 13:00,ALK,T,129,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-09052018-WS,Arsenic,9/5/2018 13:00,7440-38-2,T,1.3,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-09052018-WS,Calcium,9/5/2018 13:00,7440-70-2,T,59000,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-09052018-WS,"Carbon, Dissolved Organic (DOC)",9/5/2018 13:00,DOC,D,5.7,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-09052018-WS,CHLORIDE (AS CL),9/5/2018 13:00,16887-00-6,T,251,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-09052018-WS,Copper,9/5/2018 13:00,7440-50-8,T,10.1,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-09052018-WS,Copper,9/5/2018 13:00,7440-50-8,D,9.2,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-09052018-WS,"Fluoride, undistilled",9/5/2018 13:00,16984-48-8,T,0.11,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-09052018-WS,HARDNESS (AS CACO3),9/5/2018 13:00,HARD,T,212,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-09052018-WS,Iron,9/5/2018 13:00,7439-89-6,T,195,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-09052018-WS,Magnesium,9/5/2018 13:00,7439-95-4,T,15800,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-09052018-WS,Manganese,9/5/2018 13:00,7439-96-5,T,61.5,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-09052018-WS,Nickel,9/5/2018 13:00,7440-02-0,D,2.1,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-09052018-WS,Nitrate+Nitrite as Nitrogen,9/5/2018 13:00,NO3NO2N,T,8.33,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-09052018-WS,Nitrogen,9/5/2018 13:00,KN,T,9.08,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-09052018-WS,"NITROGEN, NITRATE (AS N)",9/5/2018 13:00,14797-55-8,T,8.29,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-09052018-WS,"NITROGEN, NITRITE",9/5/2018 13:00,14797-65-0,T,0.045,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-09052018-WS,"Orthophosphate as Phosphorus, Dissolved",9/5/2018 13:00,PDORTHO,D,1.27,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-09052018-WS,"PHOSPHORUS, TOTAL (AS P)",9/5/2018 13:00,7723-14-0,T,1.41,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-09052018-WS,Sodium,9/5/2018 13:00,7440-23-5,T,144000,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-09052018-WS,SULFATE (AS SO4),9/5/2018 13:00,14808-79-8,T,28.3,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-09052018-WS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",9/5/2018 13:00,TDS,T,646,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-09052018-WS,Zinc,9/5/2018 13:00,7440-66-6,D,26.2,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-09052018-WS,Zinc,9/5/2018 13:00,7440-66-6,T,27.7,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-09052018-WS,Conductivity,9/5/2018 13:05,COND,T,1122,uS/cm
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-09052018-WS,Dissolved Oxygen,9/5/2018 13:05,7782-44-7,D,9.09,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-09052018-WS,Percent Saturation,9/5/2018 13:05,PER_SAT,T,108,std unit
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-09052018-WS,PH,9/5/2018 13:05,PH,T,7.73,pH units
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-09052018-WS,Salinity,9/5/2018 13:05,SALI,T,0.56,ppm
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-09052018-WS,water temperature,9/5/2018 13:05,TEMP,T,23.5,deg c
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-10012018-WS,Conductivity,10/1/2018 14:35,COND,T,703,uS/cm
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-10012018-WS,Dissolved Oxygen,10/1/2018 14:35,7782-44-7,D,8.93,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-10012018-WS,Percent Saturation,10/1/2018 14:35,PER_SAT,T,92,std unit
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-10012018-WS,PH,10/1/2018 14:35,PH,T,7.32,pH units
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-10012018-WS,Salinity,10/1/2018 14:35,SALI,T,0.34,ppm
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-10012018-WS,water temperature,10/1/2018 14:35,TEMP,T,16.6,deg c
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-10012018-WS,"ALKALINITY, TOTAL (AS CaCO3)",10/1/2018 14:45,ALK,T,111,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-10012018-WS,Calcium,10/1/2018 14:45,7440-70-2,T,43500,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-10012018-WS,"Carbon, Dissolved Organic (DOC)",10/1/2018 14:45,DOC,D,5.1,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-10012018-WS,CHLORIDE (AS CL),10/1/2018 14:45,16887-00-6,T,132,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-10012018-WS,Copper,10/1/2018 14:45,7440-50-8,D,4.5,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-10012018-WS,Copper,10/1/2018 14:45,7440-50-8,T,4.9,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-10012018-WS,"Fluoride, undistilled",10/1/2018 14:45,16984-48-8,T,0.11,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-10012018-WS,HARDNESS (AS CACO3),10/1/2018 14:45,HARD,T,153,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-10012018-WS,Iron,10/1/2018 14:45,7439-89-6,T,220,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-10012018-WS,Magnesium,10/1/2018 14:45,7439-95-4,T,10800,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-10012018-WS,Manganese,10/1/2018 14:45,7439-96-5,T,74.6,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-10012018-WS,Nickel,10/1/2018 14:45,7440-02-0,D,1.5,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-10012018-WS,Nitrate+Nitrite as Nitrogen,10/1/2018 14:45,NO3NO2N,T,4.07,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-10012018-WS,Nitrogen,10/1/2018 14:45,KN,T,4.81,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-10012018-WS,"NITROGEN, NITRATE (AS N)",10/1/2018 14:45,14797-55-8,T,4.05,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-10012018-WS,"NITROGEN, NITRITE",10/1/2018 14:45,14797-65-0,T,0.016,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-10012018-WS,"PHOSPHORUS, TOTAL (AS P)",10/1/2018 14:45,7723-14-0,T,0.371,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-10012018-WS,Sodium,10/1/2018 14:45,7440-23-5,T,83700,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-10012018-WS,SULFATE (AS SO4),10/1/2018 14:45,14808-79-8,T,19.2,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-10012018-WS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",10/1/2018 14:45,TDS,T,406,mg/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-10012018-WS,Zinc,10/1/2018 14:45,7440-66-6,T,7.5,ug/l
Ramapo RAS 2018,15-RAMA-13.3,15,RAMA,13.3,15-RAMA-13.3-10012018-WS,Zinc,10/1/2018 14:45,7440-66-6,D,6.2,ug/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07102018-WS,Conductivity,7/10/2018 13:40,COND,T,1402,uS/cm
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07102018-WS,Dissolved Oxygen,7/10/2018 13:40,7782-44-7,D,8.6,mg/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07102018-WS,Percent Saturation,7/10/2018 13:40,PER_SAT,T,107,std unit
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07102018-WS,PH,7/10/2018 13:40,PH,T,7.42,pH units
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07102018-WS,Salinity,7/10/2018 13:40,SALI,T,0.7,ppm
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07102018-WS,water temperature,7/10/2018 13:40,TEMP,T,24.7,deg c
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07102018-WS,"ALKALINITY, TOTAL (AS CaCO3)",7/10/2018 13:45,ALK,T,114,mg/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07102018-WS,Calcium,7/10/2018 13:45,7440-70-2,T,64800,ug/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07102018-WS,"Carbon, Dissolved Organic (DOC)",7/10/2018 13:45,DOC,D,8.3,mg/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07102018-WS,CHLORIDE (AS CL),7/10/2018 13:45,16887-00-6,T,304,mg/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07102018-WS,Copper,7/10/2018 13:45,7440-50-8,D,12.7,ug/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07102018-WS,Copper,7/10/2018 13:45,7440-50-8,T,13.7,ug/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07102018-WS,"Fluoride, undistilled",7/10/2018 13:45,16984-48-8,T,0.13,mg/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07102018-WS,HARDNESS (AS CACO3),7/10/2018 13:45,HARD,T,243,mg/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07102018-WS,Magnesium,7/10/2018 13:45,7439-95-4,T,19700,ug/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07102018-WS,Manganese,7/10/2018 13:45,7439-96-5,T,79.8,ug/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07102018-WS,Nickel,7/10/2018 13:45,7440-02-0,D,3,ug/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07102018-WS,Nitrogen,7/10/2018 13:45,KN,T,16.6,mg/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07102018-WS,"Nitrogen, ammonia (As N)",7/10/2018 13:45,7664-41-7,T,0.122,mg/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07102018-WS,"NITROGEN, KJELDAHL, TOTAL",7/10/2018 13:45,KN,T,1.09,mg/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07102018-WS,"NITROGEN, NITRATE (AS N)",7/10/2018 13:45,14797-55-8,T,15.5,mg/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07102018-WS,"NITROGEN, NITRITE",7/10/2018 13:45,14797-65-0,T,0.056,mg/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07102018-WS,"PHOSPHORUS, TOTAL (AS P)",7/10/2018 13:45,7723-14-0,T,2.56,mg/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07102018-WS,Sodium,7/10/2018 13:45,7440-23-5,T,159000,ug/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07102018-WS,SULFATE (AS SO4),7/10/2018 13:45,14808-79-8,T,44.8,mg/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07102018-WS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/10/2018 13:45,TDS,T,743,mg/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07102018-WS,Zinc,7/10/2018 13:45,7440-66-6,T,35,ug/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07102018-WS,Zinc,7/10/2018 13:45,7440-66-6,D,33.7,ug/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07312018-WS,Conductivity,7/31/2018 14:47,COND,T,1062,uS/cm
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07312018-WS,Dissolved Oxygen,7/31/2018 14:47,7782-44-7,D,6.65,mg/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07312018-WS,Percent Saturation,7/31/2018 14:47,PER_SAT,T,80,std unit
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07312018-WS,PH,7/31/2018 14:47,PH,T,7.46,pH units
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07312018-WS,Salinity,7/31/2018 14:47,SALI,T,0.53,ppm
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07312018-WS,water temperature,7/31/2018 14:47,TEMP,T,23.4,deg c
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07312018-WS,"ALKALINITY, TOTAL (AS CaCO3)",7/31/2018 15:00,ALK,T,112,mg/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07312018-WS,Aluminum,7/31/2018 15:00,7429-90-5,D,10.3,ug/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07312018-WS,Calcium,7/31/2018 15:00,7440-70-2,T,51800,ug/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07312018-WS,"Carbon, Dissolved Organic (DOC)",7/31/2018 15:00,DOC,D,6.2,mg/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07312018-WS,CHLORIDE (AS CL),7/31/2018 15:00,16887-00-6,T,235,mg/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07312018-WS,Copper,7/31/2018 15:00,7440-50-8,T,8.1,ug/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07312018-WS,Copper,7/31/2018 15:00,7440-50-8,D,6.6,ug/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07312018-WS,"Fluoride, undistilled",7/31/2018 15:00,16984-48-8,T,0.1,mg/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07312018-WS,HARDNESS (AS CACO3),7/31/2018 15:00,HARD,T,187,mg/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07312018-WS,Iron,7/31/2018 15:00,7439-89-6,T,352,ug/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07312018-WS,Magnesium,7/31/2018 15:00,7439-95-4,T,13900,ug/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07312018-WS,Manganese,7/31/2018 15:00,7439-96-5,T,128,ug/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07312018-WS,Nickel,7/31/2018 15:00,7440-02-0,D,1.7,ug/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07312018-WS,Nitrogen,7/31/2018 15:00,KN,T,8.8,mg/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07312018-WS,"Nitrogen, ammonia (As N)",7/31/2018 15:00,7664-41-7,T,0.0876,mg/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07312018-WS,"NITROGEN, NITRATE (AS N)",7/31/2018 15:00,14797-55-8,T,7.84,mg/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07312018-WS,"NITROGEN, NITRITE",7/31/2018 15:00,14797-65-0,T,0.033,mg/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07312018-WS,"Orthophosphate as Phosphorus, Dissolved",7/31/2018 15:00,PDORTHO,D,1.02,mg/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07312018-WS,"PHOSPHORUS, TOTAL (AS P)",7/31/2018 15:00,7723-14-0,T,1.07,mg/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07312018-WS,Sodium,7/31/2018 15:00,7440-23-5,T,140000,ug/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07312018-WS,SULFATE (AS SO4),7/31/2018 15:00,14808-79-8,T,29,mg/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-07312018-WS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/31/2018 15:00,TDS,T,617,mg/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-08212018-WS,"ALKALINITY, TOTAL (AS CaCO3)",8/21/2018 14:30,ALK,T,118,mg/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-08212018-WS,Arsenic,8/21/2018 14:30,7440-38-2,T,1.1,ug/l
Ramapo RAS 2018,15-RAMA-16.1,15,RAMA,16.1,15-RAMA-16.1-08212018-WS,Calcium,8/21/2018 14:30,7440-70-2,T,53800,ug/l
