"Project_name","SiteID","BASIN","LOCATION","RIVMILE","SAMPLE_DATE","cas_rn","chemical_name","fraction","result_value","result_unit","Health..Water.Source.","Health.Fish.Consumption.","Aquatic.Chronic.","Aquatic..Acute.","Wildlife","Aesthetic.Water.Source.","Aesthetic.Food.Source.","Recreation","HWS","HFS","AC","AA","W","EWS","EFS","R"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-08-21","7440-70-2","Calcium","T",28300,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-08-21","DOC","Carbon, Dissolved Organic (DOC)","D",5500,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-08-21","16887-00-6","CHLORIDE (AS CL)","T",93700,"ug/l","250000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-08-21","COND","Conductivity","T",473,"uS/cm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-08-21","7440-50-8","Copper","D",3.1,"ug/l","NS","NS","9.03222273433424","13.5657001122835","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-08-21","7440-50-8","Copper","T",3.7,"ug/l","200","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-08-21","7782-44-7","Dissolved Oxygen","D",8600,"ug/l","NS","NS","5000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-08-21","16984-48-8","Fluoride, undistilled","T",120,"ug/l","1500","NS","2138.56709794411","NS","NS","NS","NS","NS","NV","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-08-21","HARD","HARDNESS (AS CACO3)","T",101000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-08-21","7439-89-6","Iron","T",415,"ug/l","NS","NS","NS","NS","NS","300","NS","NS","NS","NS","NS","NS","NS","V","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-08-21","7439-92-1","Lead","T",1.4,"ug/l","50","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-08-21","7439-95-4","Magnesium","T",7260,"ug/l","35000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-08-21","7439-96-5","Manganese","T",71.5,"ug/l","NS","NS","NS","NS","NS","300","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-08-21","NO3NO2N","Nitrate+Nitrite as Nitrogen","T",1630,"ug/l","10000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-08-21","KN","Nitrogen","T",2140,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-08-21","14797-55-8","NITROGEN, NITRATE (AS N)","T",1630,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-08-21","PDORTHO","Orthophosphate as Phosphorus, Dissolved","D",209,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-08-21","PER_SAT","Percent Saturation","T",98,"std unit","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-08-21","PH","PH","T",7.49,"pH units","8.5-6.5","NS","8.5-6.5","NS","NS","NS","NS","NS","NV","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-08-21","7723-14-0","PHOSPHORUS, TOTAL (AS P)","T",221,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-08-21","SALI","Salinity","T",0.23,"ppm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-08-21","7440-23-5","Sodium","T",61200,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-08-21","14808-79-8","SULFATE (AS SO4)","T",11100,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-08-21","TDS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)","T",275000,"ug/l","NS","NS","500000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-08-21","TEMP","water temperature","T",20.9,"deg c","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-08-21","7440-66-6","Zinc","T",6.3,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-09-05","ALK","ALKALINITY, TOTAL (AS CaCO3)","T",76000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-09-05","7440-70-2","Calcium","T",31800,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-09-05","DOC","Carbon, Dissolved Organic (DOC)","D",4400,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-09-05","16887-00-6","CHLORIDE (AS CL)","T",139000,"ug/l","250000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-09-05","COND","Conductivity","T",638,"uS/cm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-09-05","7440-50-8","Copper","D",5,"ug/l","NS","NS","10.09179289801","15.3306341223131","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-09-05","7440-50-8","Copper","T",5.7,"ug/l","200","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-09-05","7782-44-7","Dissolved Oxygen","D",8030,"ug/l","NS","NS","5000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-09-05","16984-48-8","Fluoride, undistilled","T",130,"ug/l","1500","NS","2405.78235938545","NS","NS","NS","NS","NS","NV","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-09-05","HARD","HARDNESS (AS CACO3)","T",115000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-09-05","7439-89-6","Iron","T",278,"ug/l","NS","NS","NS","NS","NS","300","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-09-05","7439-95-4","Magnesium","T",8560,"ug/l","35000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-09-05","7439-96-5","Manganese","T",80.7,"ug/l","NS","NS","NS","NS","NS","300","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-09-05","7440-02-0","Nickel","D",1,"ug/l","NS","NS","58.5340169505898","527.00528551149","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-09-05","NO3NO2N","Nitrate+Nitrite as Nitrogen","T",3450,"ug/l","10000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-09-05","KN","Nitrogen","T",3920,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-09-05","14797-55-8","NITROGEN, NITRATE (AS N)","T",3450,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-09-05","PDORTHO","Orthophosphate as Phosphorus, Dissolved","D",359,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-09-05","PER_SAT","Percent Saturation","T",94,"std unit","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-09-05","PH","PH","T",7.71,"pH units","8.5-6.5","NS","8.5-6.5","NS","NS","NS","NS","NS","NV","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-09-05","7723-14-0","PHOSPHORUS, TOTAL (AS P)","T",409,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-09-05","SALI","Salinity","T",0.31,"ppm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-09-05","7440-23-5","Sodium","T",80600,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-09-05","14808-79-8","SULFATE (AS SO4)","T",14500,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-09-05","TDS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)","T",360000,"ug/l","NS","NS","500000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-09-05","TURB","TURBIDITY","T",2.46,"ntu","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-09-05","TEMP","water temperature","T",23.2,"deg c","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-09-05","7440-66-6","Zinc","D",15.8,"ug/l","NS","NS","93.0551482286219","131.912046144962","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-09-05","7440-66-6","Zinc","T",14,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-10-01","ALK","ALKALINITY, TOTAL (AS CaCO3)","T",53200,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-10-01","7429-90-5","Aluminum","D",16.3,"ug/l","NS","NS","100","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-10-01","7440-70-2","Calcium","T",19600,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-10-01","DOC","Carbon, Dissolved Organic (DOC)","D",5400,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-10-01","16887-00-6","CHLORIDE (AS CL)","T",66600,"ug/l","250000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-10-01","COND","Conductivity","T",364.8,"uS/cm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-10-01","7440-50-8","Copper","D",2.4,"ug/l","NS","NS","6.54649097983547","9.51282412407521","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-10-01","7440-50-8","Copper","T",2.7,"ug/l","200","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-10-01","7782-44-7","Dissolved Oxygen","D",8980,"ug/l","NS","NS","5000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-10-01","16984-48-8","Fluoride, undistilled","T",110,"ug/l","1500","NS","1519.66702066723","NS","NS","NS","NS","NS","NV","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-10-01","HARD","HARDNESS (AS CACO3)","T",69300,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-10-01","7439-89-6","Iron","T",339,"ug/l","NS","NS","NS","NS","NS","300","NS","NS","NS","NS","NS","NS","NS","V","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-10-01","7439-95-4","Magnesium","T",4950,"ug/l","35000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-10-01","7439-96-5","Manganese","T",43,"ug/l","NS","NS","NS","NS","NS","300","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-10-01","NO3NO2N","Nitrate+Nitrite as Nitrogen","T",1300,"ug/l","10000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-10-01","KN","Nitrogen","T",1740,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-10-01","14797-55-8","NITROGEN, NITRATE (AS N)","T",1300,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-10-01","PDORTHO","Orthophosphate as Phosphorus, Dissolved","D",123,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-10-01","PER_SAT","Percent Saturation","T",91,"std unit","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-10-01","PH","PH","T",8.01,"pH units","8.5-6.5","NS","8.5-6.5","NS","NS","NS","NS","NS","NV","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-10-01","7723-14-0","PHOSPHORUS, TOTAL (AS P)","T",139,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-10-01","SALI","Salinity","T",0.18,"ppm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-10-01","7440-23-5","Sodium","T",41600,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-10-01","14808-79-8","SULFATE (AS SO4)","T",9300,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-10-01","TDS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)","T",205000,"ug/l","NS","NS","500000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-10-01","TEMP","water temperature","T",16.3,"deg c","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-4.8",15,"RAMA","4.8","2018-10-01","7440-66-6","Zinc","T",5.2,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2",15,"RAMA_T25_3","0.2","2018-07-11","ALK","ALKALINITY, TOTAL (AS CaCO3)","T",6800,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2",15,"RAMA_T25_3","0.2","2018-07-11","7440-70-2","Calcium","T",69800,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2",15,"RAMA_T25_3","0.2","2018-07-11","DOC","Carbon, Dissolved Organic (DOC)","D",3800,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2",15,"RAMA_T25_3","0.2","2018-07-11","16887-00-6","CHLORIDE (AS CL)","T",1320000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2",15,"RAMA_T25_3","0.2","2018-07-11","COND","Conductivity","T",4647,"uS/cm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2",15,"RAMA_T25_3","0.2","2018-07-11","7440-50-8","Copper","D",13.6,"ug/l","NS","NS","20.3957874900982","33.303823057343","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2",15,"RAMA_T25_3","0.2","2018-07-11","7440-50-8","Copper","T",14.7,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2",15,"RAMA_T25_3","0.2","2018-07-11","7782-44-7","Dissolved Oxygen","D",6300,"ug/l","NS","NS","4000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2",15,"RAMA_T25_3","0.2","2018-07-11","HARD","HARDNESS (AS CACO3)","T",262000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2",15,"RAMA_T25_3","0.2","2018-07-11","7439-95-4","Magnesium","T",21300,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2",15,"RAMA_T25_3","0.2","2018-07-11","7439-96-5","Manganese","T",402,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2",15,"RAMA_T25_3","0.2","2018-07-11","7440-02-0","Nickel","D",9.8,"ug/l","NS","NS","117.473754321993","1057.66343507277","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2",15,"RAMA_T25_3","0.2","2018-07-11","KN","Nitrogen","T",26800,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2",15,"RAMA_T25_3","0.2","2018-07-11","7664-41-7","Nitrogen, ammonia (As N)","T",375,"ug/l","NS","NS","1800","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2",15,"RAMA_T25_3","0.2","2018-07-11","KN","NITROGEN, KJELDAHL, TOTAL","T",1050,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2",15,"RAMA_T25_3","0.2","2018-07-11","14797-55-8","NITROGEN, NITRATE (AS N)","T",25600,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2",15,"RAMA_T25_3","0.2","2018-07-11","14797-65-0","NITROGEN, NITRITE","T",108,"ug/l","NS","NS","100","NS","NS","NS","NS","NS","NS","NS","V","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2",15,"RAMA_T25_3","0.2","2018-07-11","PDORTHO","Orthophosphate as Phosphorus, Dissolved","D",17.6,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2",15,"RAMA_T25_3","0.2","2018-07-11","PER_SAT","Percent Saturation","T",78,"std unit","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2",15,"RAMA_T25_3","0.2","2018-07-11","PH","PH","T",7.31,"pH units","NS","NS","8.5-6.5","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2",15,"RAMA_T25_3","0.2","2018-07-11","7723-14-0","PHOSPHORUS, TOTAL (AS P)","T",81.8,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2",15,"RAMA_T25_3","0.2","2018-07-11","SALI","Salinity","T",2.48,"ppm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2",15,"RAMA_T25_3","0.2","2018-07-11","7440-23-5","Sodium","T",814000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2",15,"RAMA_T25_3","0.2","2018-07-11","14808-79-8","SULFATE (AS SO4)","T",55600,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2",15,"RAMA_T25_3","0.2","2018-07-11","TDS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)","T",2280000,"ug/l","NS","NS","500000","NS","NS","NS","NS","NS","NS","NS","V","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2",15,"RAMA_T25_3","0.2","2018-07-11","TEMP","water temperature","T",23.7,"deg c","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2",15,"RAMA_T25_3","0.2","2018-07-11","7440-66-6","Zinc","D",41.9,"ug/l","NS","NS","187.371415882964","265.021959632167","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2",15,"RAMA_T25_3","0.2","2018-07-11","7440-66-6","Zinc","T",45,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2",15,"RAMA_T25_3","0.2","2018-07-23","ALK","ALKALINITY, TOTAL (AS CaCO3)","T",36400,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
