Project_name,SiteID,BASIN,LOCATION,RIVMILE,SAMPLE_DATE,cas_rn,chemical_name,fraction,result_value,result_unit,Health..Water.Source.,Health.Fish.Consumption.,Aquatic.Chronic.,Aquatic..Acute.,Wildlife,Aesthetic.Water.Source.,Aesthetic.Food.Source.,Recreation,HWS,HFS,AC,AA,W,EWS,EFS,R
Ramapo RAS 3495,15-RAMA-4.8,15,RAMA,4.8,7/10/2018,7440-50-8,Copper,D,4.7,ug/l,NS,NS,12.08460376,18.70064956,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 3496,15-RAMA-4.8,15,RAMA,4.8,7/10/2018,7440-50-8,Copper,T,4.5,ug/l,200,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3497,15-RAMA-4.8,15,RAMA,4.8,7/10/2018,7782-44-7,Dissolved Oxygen,D,7770,ug/l,NS,NS,5000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3498,15-RAMA-4.8,15,RAMA,4.8,7/10/2018,16984-48-8,"Fluoride, undistilled",T,110,ug/l,1500,NS,2912.922454,NS,NS,NS,NS,NS,NV,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3499,15-RAMA-4.8,15,RAMA,4.8,7/10/2018,HARD,HARDNESS (AS CACO3),T,142000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3500,15-RAMA-4.8,15,RAMA,4.8,7/10/2018,7439-95-4,Magnesium,T,11100,ug/l,35000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3501,15-RAMA-4.8,15,RAMA,4.8,7/10/2018,7439-96-5,Manganese,T,75.6,ug/l,NS,NS,NS,NS,NS,300,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS
Ramapo RAS 3502,15-RAMA-4.8,15,RAMA,4.8,7/10/2018,7440-02-0,Nickel,D,1.7,ug/l,NS,NS,69.96710351,629.9419599,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 3503,15-RAMA-4.8,15,RAMA,4.8,7/10/2018,KN,Nitrogen,T,4830,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3504,15-RAMA-4.8,15,RAMA,4.8,7/10/2018,7664-41-7,"Nitrogen, ammonia (As N)",T,45.9,ug/l,2000,NS,35,NS,NS,NS,NS,NS,NV,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3505,15-RAMA-4.8,15,RAMA,4.8,7/10/2018,KN,"NITROGEN, KJELDAHL, TOTAL",T,1140,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3506,15-RAMA-4.8,15,RAMA,4.8,7/10/2018,14797-55-8,"NITROGEN, NITRATE (AS N)",T,3680,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3507,15-RAMA-4.8,15,RAMA,4.8,7/10/2018,14797-65-0,"NITROGEN, NITRITE",T,10,ug/l,1000,NS,100,NS,NS,NS,NS,NS,NV,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3508,15-RAMA-4.8,15,RAMA,4.8,7/10/2018,PDORTHO,"Orthophosphate as Phosphorus, Dissolved",D,577,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3509,15-RAMA-4.8,15,RAMA,4.8,7/10/2018,PER_SAT,Percent Saturation,T,91,std unit,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3510,15-RAMA-4.8,15,RAMA,4.8,7/10/2018,PH,PH,T,8.18,pH units,8.5-6.5,NS,8.5-6.5,NS,NS,NS,NS,NS,NV,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3511,15-RAMA-4.8,15,RAMA,4.8,7/10/2018,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",T,580,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3512,15-RAMA-4.8,15,RAMA,4.8,7/10/2018,SALI,Salinity,T,0.43,ppm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3513,15-RAMA-4.8,15,RAMA,4.8,7/10/2018,7440-23-5,Sodium,T,100000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3514,15-RAMA-4.8,15,RAMA,4.8,7/10/2018,14808-79-8,SULFATE (AS SO4),T,20800,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3515,15-RAMA-4.8,15,RAMA,4.8,7/10/2018,TDS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",T,446000,ug/l,NS,NS,500000,NS,NS,NS,NS,NS,NS,NS,V,NS,NS,NS,NS,NS
Ramapo RAS 3516,15-RAMA-4.8,15,RAMA,4.8,7/10/2018,TEMP,water temperature,T,23,deg c,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3517,15-RAMA-4.8,15,RAMA,4.8,7/10/2018,7440-66-6,Zinc,D,7.7,ug/l,NS,NS,111.3249051,157.7208435,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 3518,15-RAMA-4.8,15,RAMA,4.8,7/10/2018,7440-66-6,Zinc,T,7.7,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3519,15-RAMA-4.8,15,RAMA,4.8,7/31/2018,ALK,"ALKALINITY, TOTAL (AS CaCO3)",T,60400,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3520,15-RAMA-4.8,15,RAMA,4.8,7/31/2018,7429-90-5,Aluminum,D,12.3,ug/l,NS,NS,100,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3521,15-RAMA-4.8,15,RAMA,4.8,7/31/2018,7440-70-2,Calcium,T,23500,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3522,15-RAMA-4.8,15,RAMA,4.8,7/31/2018,DOC,"Carbon, Dissolved Organic (DOC)",D,5100,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3523,15-RAMA-4.8,15,RAMA,4.8,7/31/2018,16887-00-6,CHLORIDE (AS CL),T,90000,ug/l,250000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3524,15-RAMA-4.8,15,RAMA,4.8,7/31/2018,COND,Conductivity,T,435.4,uS/cm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3525,15-RAMA-4.8,15,RAMA,4.8,7/31/2018,7440-50-8,Copper,D,2.6,ug/l,NS,NS,7.786703645,11.5182749,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 3526,15-RAMA-4.8,15,RAMA,4.8,7/31/2018,7440-50-8,Copper,T,2.9,ug/l,200,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3527,15-RAMA-4.8,15,RAMA,4.8,7/31/2018,7782-44-7,Dissolved Oxygen,D,7560,ug/l,NS,NS,5000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3528,15-RAMA-4.8,15,RAMA,4.8,7/31/2018,16984-48-8,"Fluoride, undistilled",T,120,ug/l,1500,NS,1826.933208,NS,NS,NS,NS,NS,NV,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3529,15-RAMA-4.8,15,RAMA,4.8,7/31/2018,HARD,HARDNESS (AS CACO3),T,84900,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3530,15-RAMA-4.8,15,RAMA,4.8,7/31/2018,7439-89-6,Iron,T,439,ug/l,NS,NS,NS,NS,NS,300,NS,NS,NS,NS,NS,NS,NS,V,NS,NS
Ramapo RAS 3531,15-RAMA-4.8,15,RAMA,4.8,7/31/2018,7439-95-4,Magnesium,T,6360,ug/l,35000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3532,15-RAMA-4.8,15,RAMA,4.8,7/31/2018,7439-96-5,Manganese,T,87.7,ug/l,NS,NS,NS,NS,NS,300,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS
Ramapo RAS 3533,15-RAMA-4.8,15,RAMA,4.8,7/31/2018,KN,Nitrogen,T,1560,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3534,15-RAMA-4.8,15,RAMA,4.8,7/31/2018,7664-41-7,"Nitrogen, ammonia (As N)",T,104,ug/l,2000,NS,13.24,NS,NS,NS,NS,NS,NV,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3535,15-RAMA-4.8,15,RAMA,4.8,7/31/2018,14797-55-8,"NITROGEN, NITRATE (AS N)",T,953,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3536,15-RAMA-4.8,15,RAMA,4.8,7/31/2018,14797-65-0,"NITROGEN, NITRITE",T,42,ug/l,1000,NS,100,NS,NS,NS,NS,NS,NV,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3537,15-RAMA-4.8,15,RAMA,4.8,7/31/2018,PER_SAT,Percent Saturation,T,87,std unit,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3538,15-RAMA-4.8,15,RAMA,4.8,7/31/2018,PH,PH,T,7.39,pH units,8.5-6.5,NS,8.5-6.5,NS,NS,NS,NS,NS,NV,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3539,15-RAMA-4.8,15,RAMA,4.8,7/31/2018,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",T,189,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3540,15-RAMA-4.8,15,RAMA,4.8,7/31/2018,SALI,Salinity,T,0.19,ppm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3541,15-RAMA-4.8,15,RAMA,4.8,7/31/2018,7440-23-5,Sodium,T,53200,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3542,15-RAMA-4.8,15,RAMA,4.8,7/31/2018,14808-79-8,SULFATE (AS SO4),T,11200,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3543,15-RAMA-4.8,15,RAMA,4.8,7/31/2018,TDS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",T,253000,ug/l,NS,NS,500000,NS,NS,NS,NS,NS,NS,NS,V,NS,NS,NS,NS,NS
Ramapo RAS 3544,15-RAMA-4.8,15,RAMA,4.8,7/31/2018,TEMP,water temperature,T,21.6,deg c,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3545,15-RAMA-4.8,15,RAMA,4.8,8/21/2018,ALK,"ALKALINITY, TOTAL (AS CaCO3)",T,72000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3546,15-RAMA-4.8,15,RAMA,4.8,8/21/2018,7440-70-2,Calcium,T,28300,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3547,15-RAMA-4.8,15,RAMA,4.8,8/21/2018,DOC,"Carbon, Dissolved Organic (DOC)",D,5500,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3548,15-RAMA-4.8,15,RAMA,4.8,8/21/2018,16887-00-6,CHLORIDE (AS CL),T,93700,ug/l,250000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3549,15-RAMA-4.8,15,RAMA,4.8,8/21/2018,COND,Conductivity,T,473,uS/cm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3550,15-RAMA-4.8,15,RAMA,4.8,8/21/2018,7440-50-8,Copper,D,3.1,ug/l,NS,NS,9.032222734,13.56570011,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 3551,15-RAMA-4.8,15,RAMA,4.8,8/21/2018,7440-50-8,Copper,T,3.7,ug/l,200,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3552,15-RAMA-4.8,15,RAMA,4.8,8/21/2018,7782-44-7,Dissolved Oxygen,D,8600,ug/l,NS,NS,5000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3553,15-RAMA-4.8,15,RAMA,4.8,8/21/2018,16984-48-8,"Fluoride, undistilled",T,120,ug/l,1500,NS,2138.567098,NS,NS,NS,NS,NS,NV,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3554,15-RAMA-4.8,15,RAMA,4.8,8/21/2018,HARD,HARDNESS (AS CACO3),T,101000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3555,15-RAMA-4.8,15,RAMA,4.8,8/21/2018,7439-89-6,Iron,T,415,ug/l,NS,NS,NS,NS,NS,300,NS,NS,NS,NS,NS,NS,NS,V,NS,NS
Ramapo RAS 3556,15-RAMA-4.8,15,RAMA,4.8,8/21/2018,7439-92-1,Lead,T,1.4,ug/l,50,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3557,15-RAMA-4.8,15,RAMA,4.8,8/21/2018,7439-95-4,Magnesium,T,7260,ug/l,35000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3558,15-RAMA-4.8,15,RAMA,4.8,8/21/2018,7439-96-5,Manganese,T,71.5,ug/l,NS,NS,NS,NS,NS,300,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS
Ramapo RAS 3559,15-RAMA-4.8,15,RAMA,4.8,8/21/2018,NO3NO2N,Nitrate+Nitrite as Nitrogen,T,1630,ug/l,10000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3560,15-RAMA-4.8,15,RAMA,4.8,8/21/2018,KN,Nitrogen,T,2140,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3561,15-RAMA-4.8,15,RAMA,4.8,8/21/2018,14797-55-8,"NITROGEN, NITRATE (AS N)",T,1630,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3562,15-RAMA-4.8,15,RAMA,4.8,8/21/2018,PDORTHO,"Orthophosphate as Phosphorus, Dissolved",D,209,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3563,15-RAMA-4.8,15,RAMA,4.8,8/21/2018,PER_SAT,Percent Saturation,T,98,std unit,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3564,15-RAMA-4.8,15,RAMA,4.8,8/21/2018,PH,PH,T,7.49,pH units,8.5-6.5,NS,8.5-6.5,NS,NS,NS,NS,NS,NV,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3565,15-RAMA-4.8,15,RAMA,4.8,8/21/2018,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",T,221,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3566,15-RAMA-4.8,15,RAMA,4.8,8/21/2018,SALI,Salinity,T,0.23,ppm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3567,15-RAMA-4.8,15,RAMA,4.8,8/21/2018,7440-23-5,Sodium,T,61200,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3568,15-RAMA-4.8,15,RAMA,4.8,8/21/2018,14808-79-8,SULFATE (AS SO4),T,11100,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3569,15-RAMA-4.8,15,RAMA,4.8,8/21/2018,TDS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",T,275000,ug/l,NS,NS,500000,NS,NS,NS,NS,NS,NS,NS,V,NS,NS,NS,NS,NS
Ramapo RAS 3570,15-RAMA-4.8,15,RAMA,4.8,8/21/2018,TEMP,water temperature,T,20.9,deg c,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3571,15-RAMA-4.8,15,RAMA,4.8,8/21/2018,7440-66-6,Zinc,T,6.3,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3572,15-RAMA-4.8,15,RAMA,4.8,9/5/2018,ALK,"ALKALINITY, TOTAL (AS CaCO3)",T,76000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3573,15-RAMA-4.8,15,RAMA,4.8,9/5/2018,7440-70-2,Calcium,T,31800,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3574,15-RAMA-4.8,15,RAMA,4.8,9/5/2018,DOC,"Carbon, Dissolved Organic (DOC)",D,4400,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3575,15-RAMA-4.8,15,RAMA,4.8,9/5/2018,16887-00-6,CHLORIDE (AS CL),T,139000,ug/l,250000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3576,15-RAMA-4.8,15,RAMA,4.8,9/5/2018,COND,Conductivity,T,638,uS/cm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3577,15-RAMA-4.8,15,RAMA,4.8,9/5/2018,7440-50-8,Copper,D,5,ug/l,NS,NS,10.0917929,15.33063412,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 3578,15-RAMA-4.8,15,RAMA,4.8,9/5/2018,7440-50-8,Copper,T,5.7,ug/l,200,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3579,15-RAMA-4.8,15,RAMA,4.8,9/5/2018,7782-44-7,Dissolved Oxygen,D,8030,ug/l,NS,NS,5000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3580,15-RAMA-4.8,15,RAMA,4.8,9/5/2018,16984-48-8,"Fluoride, undistilled",T,130,ug/l,1500,NS,2405.782359,NS,NS,NS,NS,NS,NV,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3581,15-RAMA-4.8,15,RAMA,4.8,9/5/2018,HARD,HARDNESS (AS CACO3),T,115000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3582,15-RAMA-4.8,15,RAMA,4.8,9/5/2018,7439-89-6,Iron,T,278,ug/l,NS,NS,NS,NS,NS,300,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS
Ramapo RAS 3583,15-RAMA-4.8,15,RAMA,4.8,9/5/2018,7439-95-4,Magnesium,T,8560,ug/l,35000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3584,15-RAMA-4.8,15,RAMA,4.8,9/5/2018,7439-96-5,Manganese,T,80.7,ug/l,NS,NS,NS,NS,NS,300,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS
Ramapo RAS 3585,15-RAMA-4.8,15,RAMA,4.8,9/5/2018,7440-02-0,Nickel,D,1,ug/l,NS,NS,58.53401695,527.0052855,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 3586,15-RAMA-4.8,15,RAMA,4.8,9/5/2018,NO3NO2N,Nitrate+Nitrite as Nitrogen,T,3450,ug/l,10000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3587,15-RAMA-4.8,15,RAMA,4.8,9/5/2018,KN,Nitrogen,T,3920,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3588,15-RAMA-4.8,15,RAMA,4.8,9/5/2018,14797-55-8,"NITROGEN, NITRATE (AS N)",T,3450,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3589,15-RAMA-4.8,15,RAMA,4.8,9/5/2018,PDORTHO,"Orthophosphate as Phosphorus, Dissolved",D,359,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3590,15-RAMA-4.8,15,RAMA,4.8,9/5/2018,PER_SAT,Percent Saturation,T,94,std unit,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3591,15-RAMA-4.8,15,RAMA,4.8,9/5/2018,PH,PH,T,7.71,pH units,8.5-6.5,NS,8.5-6.5,NS,NS,NS,NS,NS,NV,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3592,15-RAMA-4.8,15,RAMA,4.8,9/5/2018,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",T,409,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3593,15-RAMA-4.8,15,RAMA,4.8,9/5/2018,SALI,Salinity,T,0.31,ppm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3594,15-RAMA-4.8,15,RAMA,4.8,9/5/2018,7440-23-5,Sodium,T,80600,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3595,15-RAMA-4.8,15,RAMA,4.8,9/5/2018,14808-79-8,SULFATE (AS SO4),T,14500,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3596,15-RAMA-4.8,15,RAMA,4.8,9/5/2018,TDS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",T,360000,ug/l,NS,NS,500000,NS,NS,NS,NS,NS,NS,NS,V,NS,NS,NS,NS,NS
Ramapo RAS 3597,15-RAMA-4.8,15,RAMA,4.8,9/5/2018,TURB,TURBIDITY,T,2.46,ntu,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3598,15-RAMA-4.8,15,RAMA,4.8,9/5/2018,TEMP,water temperature,T,23.2,deg c,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3599,15-RAMA-4.8,15,RAMA,4.8,9/5/2018,7440-66-6,Zinc,D,15.8,ug/l,NS,NS,93.05514823,131.9120461,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 3600,15-RAMA-4.8,15,RAMA,4.8,9/5/2018,7440-66-6,Zinc,T,14,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3601,15-RAMA-4.8,15,RAMA,4.8,10/1/2018,ALK,"ALKALINITY, TOTAL (AS CaCO3)",T,53200,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3602,15-RAMA-4.8,15,RAMA,4.8,10/1/2018,7429-90-5,Aluminum,D,16.3,ug/l,NS,NS,100,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3603,15-RAMA-4.8,15,RAMA,4.8,10/1/2018,7440-70-2,Calcium,T,19600,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3604,15-RAMA-4.8,15,RAMA,4.8,10/1/2018,DOC,"Carbon, Dissolved Organic (DOC)",D,5400,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3605,15-RAMA-4.8,15,RAMA,4.8,10/1/2018,16887-00-6,CHLORIDE (AS CL),T,66600,ug/l,250000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3606,15-RAMA-4.8,15,RAMA,4.8,10/1/2018,COND,Conductivity,T,364.8,uS/cm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3607,15-RAMA-4.8,15,RAMA,4.8,10/1/2018,7440-50-8,Copper,D,2.4,ug/l,NS,NS,6.54649098,9.512824124,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 3608,15-RAMA-4.8,15,RAMA,4.8,10/1/2018,7440-50-8,Copper,T,2.7,ug/l,200,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3609,15-RAMA-4.8,15,RAMA,4.8,10/1/2018,7782-44-7,Dissolved Oxygen,D,8980,ug/l,NS,NS,5000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3610,15-RAMA-4.8,15,RAMA,4.8,10/1/2018,16984-48-8,"Fluoride, undistilled",T,110,ug/l,1500,NS,1519.667021,NS,NS,NS,NS,NS,NV,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3611,15-RAMA-4.8,15,RAMA,4.8,10/1/2018,HARD,HARDNESS (AS CACO3),T,69300,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3612,15-RAMA-4.8,15,RAMA,4.8,10/1/2018,7439-89-6,Iron,T,339,ug/l,NS,NS,NS,NS,NS,300,NS,NS,NS,NS,NS,NS,NS,V,NS,NS
